CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churned
714,Spain,Male,27,3,0.0,3,Yes,Yes,129130.09,Not Churned
678,Germany,Female,30,1,139676.95,2,No,Yes,16146.0,Not Churned
581,France,Female,55,6,0.0,1,Yes,Yes,22442.13,Not Churned
748,Spain,Male,60,3,0.0,2,Yes,Yes,78194.37,Not Churned
781,France,Female,19,3,0.0,2,Yes,Yes,124297.32,Not Churned
691,Spain,Male,21,3,103000.94,1,Yes,Yes,104648.58,Not Churned
507,Germany,Male,31,2,134237.07,1,Yes,Yes,166423.66,Churned
724,Germany,Male,34,6,118235.7,2,No,No,157137.23,Not Churned
705,Spain,Female,57,3,0.0,2,Yes,Yes,34134.14,Not Churned
708,Spain,Female,64,5,0.0,3,No,Yes,112520.07,Churned
580,Germany,Male,38,9,115442.19,2,Yes,No,128481.5,Churned
850,France,Male,38,5,0.0,2,Yes,No,16491.64,Not Churned
714,Spain,Male,25,2,0.0,1,Yes,Yes,132979.43,Not Churned
559,France,Female,43,1,0.0,2,Yes,Yes,196645.87,Not Churned
577,Spain,Female,44,8,115557.0,1,No,Yes,127506.76,Not Churned
647,Germany,Female,35,3,166518.63,2,Yes,No,147930.46,Not Churned
554,Spain,Male,30,6,135370.12,1,Yes,Yes,179689.05,Churned
549,Germany,Male,54,5,92877.33,1,Yes,No,2619.64,Churned
528,France,Female,26,10,102073.67,2,No,No,166799.93,Not Churned
720,Germany,Male,46,3,97042.6,1,Yes,Yes,133516.51,Churned
743,Spain,Male,41,7,0.0,1,Yes,No,163736.09,Churned
615,Germany,Male,24,8,108528.07,2,No,No,179488.41,Churned
635,Germany,Female,44,2,79064.85,2,No,Yes,113291.75,Not Churned
686,Spain,Male,45,3,74274.87,3,Yes,No,64907.48,Churned
840,Spain,Female,36,6,0.0,2,Yes,No,141364.27,Not Churned
695,France,Male,43,1,100421.1,1,Yes,Yes,101141.28,Not Churned
564,France,Male,26,7,84006.88,2,No,No,183490.99,Not Churned
805,France,Female,31,4,0.0,2,Yes,No,4798.12,Not Churned
558,Spain,Male,45,4,0.0,1,Yes,No,131807.14,Not Churned
657,France,Female,39,4,80293.81,1,Yes,No,97192.76,Not Churned
641,France,Female,42,7,125437.14,2,No,No,164128.58,Not Churned
755,France,Male,36,8,0.0,2,Yes,No,176809.87,Not Churned
483,France,Male,48,1,0.0,2,Yes,Yes,110059.38,Not Churned
545,Germany,Female,44,2,127536.44,1,Yes,No,108398.63,Not Churned
678,France,Male,66,8,0.0,2,Yes,Yes,47117.03,Not Churned
781,Germany,Female,48,9,82794.18,1,Yes,No,124720.68,Churned
571,Spain,Female,22,3,108117.1,1,No,Yes,53328.7,Not Churned
634,Spain,Female,35,10,0.0,1,Yes,No,82634.41,Not Churned
523,Germany,Male,27,8,61688.61,2,Yes,No,147059.16,Not Churned
501,France,Female,40,2,0.0,2,No,No,141946.92,Not Churned
662,France,Male,74,6,0.0,2,Yes,No,123583.85,Not Churned
573,Spain,Male,50,0,159304.07,1,No,Yes,155915.24,Churned
648,Germany,Male,33,5,138664.24,1,Yes,No,29076.27,Not Churned
662,France,Female,22,2,126362.57,2,Yes,Yes,97382.8,Not Churned
725,France,Male,39,4,160652.45,2,Yes,No,57643.55,Not Churned
563,France,Female,35,2,183572.84,1,Yes,Yes,66006.75,Churned
628,France,Male,31,0,88421.81,1,No,No,72350.47,Not Churned
546,Spain,Female,45,2,0.0,1,No,No,197789.83,Churned
688,Germany,Male,41,2,112871.19,2,No,Yes,65520.74,Not Churned
850,Germany,Male,41,8,60880.68,1,Yes,No,31825.84,Not Churned
614,France,Female,34,5,0.0,2,Yes,No,185561.89,Not Churned
719,France,Female,37,9,101455.7,1,Yes,No,25803.59,Churned
757,France,Female,71,0,88084.13,2,Yes,Yes,154337.47,Not Churned
669,France,Male,29,7,0.0,2,Yes,Yes,138145.62,Not Churned
438,Germany,Male,59,7,127197.14,1,Yes,No,51565.98,Churned
492,France,Male,39,7,0.0,2,No,Yes,71323.23,Not Churned
622,France,Female,39,9,83456.79,2,No,No,38882.34,Not Churned
645,France,Male,42,4,98298.18,1,Yes,Yes,676.06,Not Churned
728,France,Male,37,0,0.0,2,Yes,Yes,72203.8,Not Churned
651,France,Male,35,2,86911.8,1,Yes,No,174094.24,Not Churned
783,Germany,Female,42,2,139707.28,1,Yes,No,2150.22,Not Churned
732,Spain,Female,67,1,0.0,2,Yes,Yes,177783.04,Not Churned
553,Spain,Female,39,1,142876.98,2,Yes,No,44363.42,Not Churned
660,France,Male,30,7,146301.31,1,No,No,96847.91,Not Churned
670,France,Female,40,3,47364.45,1,Yes,Yes,148579.43,Churned
718,France,Male,38,7,0.0,2,Yes,No,38308.34,Not Churned
787,France,Male,51,0,58137.08,1,No,Yes,142538.31,Not Churned
775,Germany,Female,38,6,179886.41,2,No,No,153122.58,Not Churned
479,Germany,Male,24,6,107637.97,2,No,Yes,169505.83,Not Churned
660,France,Female,20,6,167685.56,1,Yes,No,57929.9,Not Churned
721,Germany,Male,68,4,136525.99,1,No,No,175399.14,Not Churned
659,Germany,Male,39,8,52106.33,2,Yes,Yes,107964.36,Not Churned
743,France,Female,39,8,0.0,1,Yes,No,94263.44,Not Churned
670,France,Female,45,9,104930.38,1,Yes,No,155921.81,Churned
766,Germany,Female,34,6,106434.94,1,No,Yes,137995.66,Churned
845,Spain,Female,38,2,112803.92,1,Yes,No,179631.85,Not Churned
710,Germany,Female,46,10,120530.34,1,Yes,No,166586.99,Churned
602,Germany,Female,43,2,113641.49,4,Yes,No,115116.35,Churned
604,Spain,Male,43,2,145081.72,1,Yes,Yes,23881.62,Not Churned
564,Spain,Female,35,9,0.0,2,Yes,Yes,105837.38,Not Churned
637,Germany,Female,27,7,135842.89,1,Yes,Yes,101418.05,Not Churned
527,France,Female,31,1,112203.25,1,Yes,No,182266.01,Not Churned
687,France,Male,34,7,129895.19,1,No,Yes,28698.17,Not Churned
756,Germany,Male,41,6,149049.92,1,No,Yes,50422.36,Churned
503,Germany,Male,42,9,153279.39,1,Yes,Yes,151336.96,Not Churned
657,Spain,Male,42,5,41473.33,1,Yes,No,112979.6,Churned
666,France,Female,40,2,0.0,2,No,No,36371.27,Not Churned
615,Germany,Male,39,5,113193.51,2,Yes,Yes,52166.25,Not Churned
712,Germany,Male,27,8,113174.21,2,Yes,No,147261.58,Not Churned
764,France,Female,24,0,0.0,2,Yes,No,88724.49,Not Churned
471,France,Male,42,3,164951.56,1,Yes,No,190531.77,Not Churned
608,Spain,Male,27,4,153325.1,1,Yes,Yes,199953.33,Not Churned
682,Spain,Female,47,10,134032.01,1,Yes,No,144290.97,Not Churned
587,Germany,Female,32,3,125445.04,2,Yes,Yes,130514.78,Not Churned
714,Germany,Female,35,6,126077.43,2,Yes,Yes,53954.24,Not Churned
630,Spain,Female,31,1,0.0,2,Yes,Yes,169802.73,Not Churned
648,Germany,Female,28,8,90371.09,1,Yes,Yes,146851.73,Not Churned
785,France,Female,40,3,0.0,2,Yes,Yes,96832.82,Not Churned
601,Germany,Female,47,1,142802.02,1,Yes,Yes,57553.02,Not Churned
717,France,Female,28,1,90537.16,1,No,Yes,74800.99,Not Churned
707,France,Female,44,6,0.0,2,Yes,Yes,192542.17,Not Churned
771,France,Female,23,7,156123.73,1,Yes,No,72990.62,Not Churned
602,France,Female,35,5,0.0,2,Yes,No,31050.02,Not Churned
626,France,Male,38,7,141074.59,1,Yes,No,52795.56,Churned
588,Spain,Male,59,4,0.0,2,Yes,Yes,27435.41,Not Churned
616,Germany,Female,42,6,117899.95,2,No,No,150266.81,Not Churned
621,Spain,Male,33,4,0.0,2,Yes,Yes,40299.23,Not Churned
674,France,Male,26,6,166257.96,1,Yes,Yes,149369.41,Not Churned
633,Spain,Female,46,3,0.0,2,Yes,No,120250.58,Not Churned
698,Germany,Female,64,1,169362.43,1,Yes,No,84760.32,Churned
508,France,Male,26,7,205962.0,1,Yes,No,156424.4,Not Churned
736,France,Female,24,0,0.0,2,Yes,No,109355.73,Churned
672,Germany,Male,68,0,126061.51,2,Yes,Yes,184936.77,Not Churned
613,France,Female,21,7,105627.95,1,Yes,Yes,36560.51,Not Churned
712,France,Male,32,9,100606.02,1,Yes,No,165693.06,Not Churned
624,France,Female,38,3,0.0,2,Yes,Yes,163666.85,Not Churned
676,France,Male,38,1,0.0,2,No,Yes,35644.79,Not Churned
683,Germany,Female,32,0,138171.1,2,Yes,Yes,188203.58,Not Churned
489,France,Female,31,7,139395.08,1,No,Yes,6120.84,Not Churned
739,France,Male,29,1,0.0,2,Yes,Yes,164484.78,Not Churned
701,France,Female,37,3,0.0,2,Yes,Yes,164268.28,Not Churned
666,Germany,Female,50,7,109062.28,1,Yes,Yes,140136.1,Churned
565,Germany,Female,40,1,89994.71,2,No,Yes,121084.27,Not Churned
666,France,Male,36,3,0.0,2,Yes,No,35156.54,Not Churned
633,France,Male,59,2,103996.74,1,Yes,Yes,103159.11,Not Churned
578,France,Male,34,4,175111.11,1,Yes,Yes,74858.3,Not Churned
812,Spain,Female,49,8,66079.45,2,No,No,91556.57,Churned
809,Germany,Male,33,8,148055.74,1,No,No,199203.21,Not Churned
615,France,Male,36,6,0.0,1,Yes,Yes,27011.8,Churned
684,Spain,Female,31,8,0.0,2,Yes,No,188637.05,Not Churned
544,France,Male,40,8,0.0,2,Yes,No,61581.2,Not Churned
713,Germany,Male,47,1,95994.98,1,Yes,No,197529.23,Not Churned
633,France,Male,37,2,0.0,2,Yes,No,182258.17,Not Churned
672,Germany,Female,23,10,110741.56,1,Yes,No,80778.5,Not Churned
661,France,Male,35,5,0.0,1,Yes,No,155394.52,Not Churned
749,Spain,Female,28,3,0.0,1,Yes,No,3408.7,Not Churned
635,Spain,Female,32,8,0.0,2,Yes,Yes,19367.98,Churned
850,Germany,Female,70,1,96947.58,3,Yes,No,62282.99,Churned
641,France,Male,41,6,0.0,2,Yes,No,65396.79,Not Churned
633,Germany,Male,30,2,109786.82,2,Yes,Yes,139712.81,Not Churned
413,Spain,Male,35,2,0.0,2,Yes,Yes,60972.84,Not Churned
538,France,Male,31,1,0.0,2,Yes,No,1375.46,Not Churned
437,France,Female,39,0,102721.49,1,No,No,22191.82,Not Churned
612,Spain,Male,33,5,69478.57,1,Yes,No,8973.67,Churned
516,Germany,Female,53,1,156674.2,1,Yes,No,118502.34,Churned
826,Spain,Female,56,8,174506.1,2,No,Yes,161802.82,Churned
660,Germany,Female,23,6,166070.48,2,No,No,90494.72,Not Churned
646,Germany,Female,29,4,105957.44,1,Yes,No,15470.91,Not Churned
767,France,Male,36,3,0.0,1,No,No,65147.27,Not Churned
640,France,Male,40,8,110340.68,1,Yes,Yes,157886.6,Not Churned
778,France,Male,33,1,0.0,2,Yes,No,85439.73,Not Churned
679,Germany,Male,52,9,135870.01,2,No,No,54038.62,Not Churned
549,France,Male,31,4,0.0,2,No,Yes,25684.85,Not Churned
598,France,Male,47,2,0.0,2,Yes,Yes,186116.54,Not Churned
655,France,Female,45,0,0.0,2,Yes,No,166830.71,Not Churned
494,France,Male,30,3,85704.95,1,No,Yes,27886.06,Not Churned
653,France,Female,42,1,0.0,2,Yes,Yes,5768.32,Not Churned
539,Germany,Female,38,8,105435.74,1,No,No,80575.44,Churned
645,France,Female,37,1,0.0,2,Yes,Yes,68987.55,Not Churned
751,Germany,Male,34,9,108513.25,2,Yes,Yes,27097.82,Not Churned
528,France,Male,35,3,156687.1,1,Yes,No,199320.77,Not Churned
696,Germany,Male,31,3,150604.52,1,No,No,5566.6,Not Churned
716,France,Female,44,6,155114.9,1,No,No,133871.83,Not Churned
602,France,Female,35,8,0.0,2,Yes,Yes,152843.53,Not Churned
647,Spain,Female,64,1,91216.0,1,Yes,Yes,41800.18,Not Churned
850,Germany,Male,61,3,141784.02,1,Yes,Yes,92053.75,Not Churned
590,France,Female,32,0,127763.24,1,Yes,No,100717.54,Not Churned
825,Spain,Female,32,1,0.0,2,Yes,Yes,42935.15,Not Churned
850,Spain,Male,31,6,82613.56,2,Yes,No,149170.92,Not Churned
789,France,Female,32,7,69423.52,1,Yes,No,107499.39,Not Churned
701,France,Female,42,6,86167.82,1,Yes,No,153342.38,Not Churned
713,Spain,Female,47,1,0.0,1,Yes,No,107825.08,Churned
570,France,Male,30,2,131406.56,1,Yes,Yes,47952.45,Not Churned
536,Germany,Female,44,4,121898.82,1,No,No,131007.18,Not Churned
771,Germany,Male,32,9,77487.2,1,No,No,33143.04,Not Churned
512,France,Female,75,2,0.0,1,Yes,No,123304.62,Not Churned
698,Spain,Male,45,5,164450.94,1,Yes,No,141970.02,Churned
656,France,Male,33,7,138705.02,2,Yes,No,37136.15,Not Churned
761,Spain,Male,37,7,132730.17,1,Yes,No,199293.01,Not Churned
709,France,Female,30,5,0.0,2,No,Yes,161388.22,Not Churned
597,Spain,Female,66,3,0.0,1,Yes,Yes,70532.53,Not Churned
592,France,Male,28,2,116498.22,1,Yes,No,144290.25,Not Churned
599,France,Female,41,1,0.0,2,Yes,No,96069.82,Not Churned
572,Germany,Female,35,1,139979.07,1,Yes,No,185662.84,Not Churned
611,Germany,Female,43,9,127216.31,2,No,Yes,17913.25,Not Churned
634,France,Female,45,2,0.0,4,Yes,No,101039.53,Churned
666,France,Male,51,2,148222.65,1,No,No,156953.54,Churned
696,France,Female,41,8,0.0,2,No,No,28276.83,Not Churned
669,France,Female,38,8,0.0,2,Yes,No,84049.16,Not Churned
726,Spain,Male,30,8,134152.29,1,Yes,Yes,147822.44,Not Churned
497,Germany,Female,32,8,111537.23,4,Yes,Yes,9497.99,Churned
750,Spain,Female,39,7,119565.92,1,Yes,No,87067.73,Not Churned
850,Spain,Female,29,7,0.0,2,Yes,No,23237.25,Not Churned
617,Spain,Male,38,7,0.0,1,Yes,Yes,27239.28,Not Churned
652,Germany,Male,46,10,121063.8,3,Yes,No,151481.86,Churned
560,Spain,Female,27,7,124995.98,1,Yes,Yes,114669.79,Not Churned
629,Spain,Male,39,5,0.0,2,No,No,116748.14,Not Churned
660,Germany,Female,52,4,86891.84,1,Yes,No,90877.76,Not Churned
676,France,Male,38,8,0.0,2,Yes,Yes,133692.88,Not Churned
581,Spain,Male,43,9,78022.61,1,No,Yes,30662.91,Not Churned
798,France,Male,34,9,154495.79,1,Yes,No,191395.88,Not Churned
705,France,Male,38,1,189443.72,1,No,Yes,106648.58,Not Churned
714,Spain,Female,31,6,152926.6,1,Yes,Yes,50899.91,Not Churned
664,France,Female,44,8,142989.69,1,Yes,Yes,115452.51,Churned
697,Germany,Male,43,7,115371.94,2,Yes,No,64139.1,Not Churned
609,France,Male,37,6,0.0,2,No,Yes,22030.72,Not Churned
548,Spain,Male,38,0,178056.54,2,Yes,No,38434.73,Not Churned
850,Spain,Male,39,6,206014.94,2,No,Yes,42774.84,Churned
656,France,Male,41,2,0.0,2,Yes,No,158973.77,Not Churned
727,Germany,Male,37,9,101191.83,1,Yes,Yes,34551.35,Churned
642,France,Female,55,7,0.0,2,Yes,Yes,101515.76,Not Churned
710,Spain,Female,31,5,0.0,2,Yes,No,9561.73,Not Churned
710,Spain,Male,33,1,0.0,2,Yes,No,168313.17,Not Churned
718,France,Female,37,7,0.0,2,Yes,Yes,55100.09,Not Churned
586,Germany,Male,32,1,149814.54,1,Yes,No,31830.06,Not Churned
617,Spain,Female,36,7,115617.24,1,Yes,Yes,71519.4,Not Churned
630,France,Male,28,9,0.0,2,No,No,32599.35,Not Churned
791,Germany,Female,42,10,113657.41,2,No,Yes,139946.68,Churned
673,Spain,Male,39,8,138160.0,1,Yes,Yes,110468.51,Not Churned
477,Germany,Female,36,3,117700.86,1,No,No,74042.0,Not Churned
662,France,Female,37,5,0.0,2,Yes,No,151871.84,Not Churned
850,Germany,Male,37,9,122506.38,1,No,Yes,199693.84,Churned
635,France,Female,58,1,0.0,1,Yes,Yes,58907.08,Churned
537,France,Male,59,9,0.0,2,No,No,103799.77,Churned
579,France,Female,39,3,166501.17,2,Yes,No,93835.64,Not Churned
651,Spain,Female,46,4,89743.05,1,Yes,No,156425.57,Churned
610,France,Female,25,2,0.0,2,Yes,No,123723.83,Not Churned
581,France,Male,30,1,0.0,2,Yes,No,199464.08,Not Churned
592,France,Male,39,7,0.0,2,Yes,No,83084.33,Not Churned
688,Spain,Female,35,6,0.0,1,Yes,No,25488.43,Churned
681,France,Female,18,1,98894.39,1,Yes,Yes,9596.4,Not Churned
658,Germany,Male,37,3,168735.74,2,No,No,70370.24,Not Churned
792,France,Male,34,1,0.0,1,No,Yes,86330.32,Not Churned
528,Germany,Female,62,7,133201.17,1,No,No,168507.68,Churned
624,Spain,Female,36,0,0.0,2,Yes,No,111605.9,Not Churned
562,Germany,Male,31,4,127237.25,2,No,Yes,143317.42,Not Churned
678,Germany,Male,36,1,117864.85,2,Yes,No,27619.06,Not Churned
705,Germany,Female,64,3,153469.26,3,No,No,146573.66,Churned
650,Germany,Male,23,4,93911.3,2,Yes,No,69055.45,Not Churned
593,Spain,Female,46,2,76597.79,1,Yes,Yes,54453.72,Not Churned
652,France,Female,40,4,79927.36,2,Yes,Yes,33524.6,Not Churned
554,Spain,Female,27,4,0.0,2,Yes,Yes,135083.73,Not Churned
584,Germany,Male,32,8,40172.91,1,Yes,Yes,137439.34,Not Churned
516,France,Male,33,7,115195.58,1,Yes,Yes,11205.5,Not Churned
789,Germany,Female,43,9,116644.29,2,Yes,Yes,60176.1,Not Churned
598,Germany,Male,20,8,180293.84,2,Yes,Yes,29552.7,Not Churned
669,Germany,Female,30,7,139872.81,1,Yes,No,188795.85,Not Churned
645,France,Female,24,3,34547.82,1,Yes,Yes,11638.17,Not Churned
659,France,Female,32,9,0.0,2,Yes,Yes,93155.75,Not Churned
833,Germany,Male,29,1,96462.25,2,No,Yes,48986.18,Not Churned
697,Spain,Female,40,7,130334.35,2,No,Yes,116951.1,Not Churned
580,Germany,Male,39,3,119688.81,1,Yes,No,137041.26,Not Churned
691,France,Male,38,1,0.0,2,No,No,44653.5,Not Churned
534,France,Male,52,1,0.0,3,Yes,Yes,104035.41,Churned
478,France,Female,32,6,71187.24,1,Yes,Yes,110593.62,Not Churned
572,France,Female,47,2,0.0,2,Yes,No,36099.7,Not Churned
501,France,Male,37,4,0.0,2,No,No,12470.3,Not Churned
624,Spain,Female,38,8,0.0,2,Yes,No,95403.41,Not Churned
595,France,Female,39,9,136422.41,1,Yes,Yes,151757.81,Not Churned
603,France,Male,30,8,0.0,2,Yes,Yes,47536.46,Not Churned
602,France,Female,25,0,0.0,2,Yes,Yes,101274.17,Not Churned
500,France,Female,34,6,0.0,1,Yes,Yes,140268.45,Not Churned
422,France,Male,41,6,153238.88,1,Yes,No,11663.09,Not Churned
615,France,Male,35,7,0.0,2,Yes,No,150784.29,Not Churned
635,France,Female,78,6,47536.4,1,Yes,Yes,119400.08,Not Churned
711,France,Female,32,1,0.0,2,Yes,No,126188.42,Not Churned
834,France,Male,36,8,142882.49,1,Yes,No,89983.02,Churned
633,France,Female,44,7,0.0,2,Yes,No,29761.29,Not Churned
650,France,Female,31,1,160566.11,2,No,No,27073.81,Not Churned
743,Germany,Male,65,2,131935.51,1,Yes,Yes,96399.67,Churned
567,France,Male,38,6,127678.8,2,No,No,45422.89,Not Churned
706,Germany,Female,46,4,105214.58,1,Yes,No,108699.59,Churned
638,France,Male,46,9,139859.54,1,Yes,No,38967.29,Not Churned
641,France,Female,38,3,0.0,2,Yes,No,116466.19,Not Churned
574,France,Female,34,5,112324.45,2,Yes,Yes,17993.43,Not Churned
642,Germany,Male,30,8,134497.27,1,No,No,43250.54,Not Churned
722,Spain,Female,35,1,120171.58,1,Yes,No,125240.8,Not Churned
623,France,Male,23,1,106012.2,2,No,Yes,191415.94,Not Churned
681,France,Male,25,5,0.0,1,No,Yes,90860.97,Not Churned
530,France,Female,34,8,0.0,2,No,Yes,141872.52,Not Churned
797,France,Female,55,10,0.0,4,Yes,Yes,49418.87,Churned
653,France,Male,51,3,0.0,1,Yes,No,170426.65,Churned
850,Germany,Male,42,8,119839.69,1,No,Yes,51016.02,Churned
581,Spain,Male,34,1,0.0,2,No,Yes,81175.25,Not Churned
589,Germany,Male,38,8,92219.21,1,Yes,No,99106.97,Not Churned
555,Germany,Male,48,3,142055.41,2,No,Yes,79134.78,Not Churned
748,France,Female,49,7,29602.08,1,No,No,163550.58,Churned
745,France,Female,46,7,0.0,2,Yes,Yes,67769.94,Not Churned
730,France,Male,34,1,0.0,2,Yes,Yes,126592.01,Not Churned
565,France,Female,44,1,0.0,2,No,Yes,89602.81,Not Churned
778,France,Male,37,3,141803.77,1,No,Yes,179421.84,Not Churned
812,France,Male,24,10,0.0,2,Yes,Yes,156906.15,Not Churned
526,France,Male,42,1,0.0,1,No,Yes,168486.02,Not Churned
708,France,Female,47,0,126589.12,2,No,Yes,132730.07,Churned
680,France,Male,33,2,108393.35,1,No,Yes,39057.67,Not Churned
567,Spain,Male,43,2,115643.58,2,No,No,174606.35,Not Churned
564,Spain,Male,48,5,132876.23,1,Yes,No,79259.77,Not Churned
709,France,Female,24,3,110949.41,1,Yes,Yes,168515.61,Not Churned
629,France,Male,46,1,130666.2,1,Yes,Yes,161125.67,Churned
510,France,Female,45,10,103821.47,2,No,Yes,77878.62,Not Churned
506,France,Female,32,3,0.0,1,Yes,Yes,80823.02,Not Churned
605,France,Male,39,7,0.0,1,No,Yes,119348.28,Not Churned
650,Spain,Male,32,1,132187.73,2,Yes,Yes,178331.36,Not Churned
850,Germany,Male,49,8,98649.55,1,Yes,No,119174.88,Churned
489,Germany,Male,38,2,126444.08,2,Yes,Yes,82662.73,Not Churned
659,Germany,Female,30,8,154159.51,1,Yes,No,40441.1,Not Churned
753,France,Female,43,5,0.0,2,Yes,No,109881.71,Not Churned
477,Germany,Male,48,8,129250.0,2,Yes,Yes,157937.35,Not Churned
610,Spain,Female,45,3,0.0,1,Yes,No,38276.84,Churned
619,France,Female,33,2,167733.51,2,Yes,Yes,65222.48,Not Churned
619,Germany,Female,31,2,56116.3,2,No,No,2181.94,Not Churned
758,France,Female,30,3,141581.08,1,Yes,No,156249.06,Not Churned
516,Germany,Male,50,7,139675.07,2,Yes,No,45591.23,Not Churned
789,France,Female,27,8,66201.96,1,Yes,Yes,79458.12,Not Churned
687,France,Female,44,9,0.0,2,No,No,103042.2,Churned
485,Germany,Male,34,3,133658.24,1,Yes,No,70209.83,Not Churned
446,Germany,Male,25,3,136202.78,1,Yes,No,176743.51,Not Churned
597,France,Female,60,0,131778.08,1,No,No,10703.53,Churned
712,Spain,Male,74,5,0.0,2,No,No,151425.82,Not Churned
522,France,Female,34,3,0.0,2,Yes,Yes,3894.34,Not Churned
805,Germany,Female,26,8,42712.87,2,Yes,Yes,28861.69,Not Churned
781,France,Female,28,4,0.0,2,Yes,No,177703.15,Not Churned
689,Spain,Female,57,4,0.0,2,Yes,No,136649.8,Churned
670,Germany,Male,31,1,142631.54,2,Yes,Yes,175894.24,Not Churned
670,France,Male,33,2,141204.65,2,Yes,No,76257.46,Not Churned
524,Germany,Female,25,7,131402.21,1,No,No,193668.49,Not Churned
734,Spain,Female,39,3,92636.96,2,Yes,Yes,125671.29,Not Churned
489,France,Female,51,3,0.0,2,No,Yes,174098.28,Churned
578,Germany,Female,31,5,102088.68,4,No,No,187866.21,Churned
622,Spain,Male,39,9,0.0,2,No,Yes,100862.36,Not Churned
843,France,Female,38,8,134887.53,1,Yes,Yes,10804.04,Not Churned
687,France,Male,48,4,0.0,2,Yes,Yes,170893.85,Not Churned
700,Spain,Male,28,8,159900.38,1,No,No,22698.56,Not Churned
410,Germany,Female,50,2,102278.79,2,Yes,No,89822.48,Not Churned
537,France,Female,41,0,0.0,2,No,Yes,175262.49,Not Churned
780,France,Female,43,0,0.0,1,No,Yes,15705.27,Not Churned
652,Spain,Male,58,6,0.0,2,No,Yes,170025.43,Not Churned
620,Germany,Male,35,0,76989.97,1,Yes,Yes,17242.79,Not Churned
697,France,Female,23,10,0.0,2,Yes,Yes,79734.23,Not Churned
786,France,Male,35,3,0.0,2,Yes,No,92712.97,Not Churned
850,Germany,Female,39,5,114491.82,1,Yes,No,99689.48,Not Churned
749,Germany,Male,54,3,144768.94,1,Yes,No,93336.3,Churned
445,France,Male,31,7,145056.59,1,Yes,Yes,175893.53,Not Churned
443,Germany,Male,50,3,117206.3,1,Yes,No,42840.18,Churned
637,Germany,Male,41,2,138014.4,2,Yes,No,140298.24,Not Churned
616,Germany,Female,45,6,128352.59,3,Yes,Yes,144000.59,Churned
756,France,Female,23,1,112568.31,1,Yes,Yes,113408.11,Not Churned
644,France,Male,33,2,0.0,1,Yes,No,96420.58,Not Churned
850,Germany,Male,41,1,176958.46,2,No,Yes,125806.3,Not Churned
703,Germany,Female,38,9,99167.54,1,Yes,No,65720.92,Not Churned
684,Spain,Female,42,3,103210.27,1,Yes,No,31002.03,Not Churned
706,Germany,Female,48,10,104478.12,3,No,Yes,158248.71,Churned
580,Spain,Male,61,8,125921.37,1,Yes,Yes,94677.83,Not Churned
777,Spain,Female,35,3,0.0,2,Yes,Yes,17257.72,Not Churned
676,Germany,Male,48,3,80697.44,1,No,No,101397.86,Not Churned
708,France,Female,44,2,161887.81,2,Yes,No,84870.23,Not Churned
809,France,Male,24,7,109558.36,1,Yes,No,183515.13,Not Churned
588,France,Male,38,1,124271.26,1,Yes,No,75969.19,Not Churned
623,France,Male,43,1,0.0,2,Yes,Yes,146379.3,Not Churned
537,Spain,Male,42,1,190569.23,1,No,Yes,127154.8,Not Churned
536,Spain,Male,53,2,143923.96,1,Yes,No,2019.78,Churned
769,France,Male,48,2,96542.16,2,No,Yes,197885.72,Not Churned
690,France,Male,33,5,0.0,2,Yes,No,138017.68,Not Churned
771,Spain,Male,45,0,139825.56,1,No,No,170984.97,Churned
497,Germany,Male,24,6,111769.14,2,Yes,No,55859.27,Not Churned
622,Spain,Male,37,4,0.0,2,Yes,No,4459.5,Not Churned
602,Spain,Male,30,9,113672.18,2,No,No,102135.92,Not Churned
543,France,Female,32,7,147256.86,1,Yes,No,112771.95,Not Churned
520,Spain,Male,45,7,107023.03,1,Yes,No,32903.93,Not Churned
669,France,Male,37,1,125529.55,1,Yes,Yes,162260.93,Not Churned
